IDENTIFIER,val_TE_30,val_TE_60,val_TE_90,pval_TE_30,pval_TE_60,pval_TE_90
MUC16,0.077655015,-0.032583913,0.050239521,0.999968765,0.999993293,0.999921572
MUC17,0,0,0,1,1,1
MUC19,9.91131774,0,0,0.999968765,1,1
MUC2,8.926094743,0,0,0.999968765,1,1
MUC2,0,0,0,1,1,1
MUC20,-4.646582709,4.784189164,-6.124774733,0.999968765,0.999993293,0.999921572
MUC20,0,0,0,1,1,1
MUC20,0,0,0,1,1,1
MUC20,0,0,0,1,1,1
MUC20,0,0,0,1,1,1
MUC20,0,0,0,1,1,1
MUC20,0,0,0,1,1,1
MUC20,0,0,0,1,1,1
MUC20P1,0,0,0,1,1,1
MUC21,-5.12811086,0,0,0.999968765,1,1
MUC21,0,0,0,1,1,1
MUC21,0,0,0,1,1,1
MUC21,0,0,0,1,1,1
MUC21,0,0,0,1,1,1
MUC22,0,0,0,1,1,1
MUC3A,0,-7.06685,-5.291935,1,0.9999933,0.9999216
MUC4,0,0,0,1,1,1
MUC4,0,0,0,1,1,1
MUC4,0,0,0,1,1,1
MUC4,0,0,0,1,1,1
MUC4,0,0,0,1,1,1
MUC4,0,0,0,1,1,1
MUC4,0,0,-1.096043,1,1,0.9999216
MUC4,0,0,0,1,1,1
MUC5AC,0,0,0,1,1,1
MUC5AC,0,0,0,1,1,1
MUC5B,0,0,0,1,1,1
MUC6,0,0,0,1,1,1
MUC6,0,0,0,1,1,1
MUC6,0,0,0,1,1,1
MUC6,0,0,0,1,1,1
MUC7,0,0,0,1,1,1
MUCL1,0,0,0,1,1,1
MUL1,0.103621296,-0.035010086,-0.192648079,0.999968765,0.999993293,0.999921572
MUM1,-1.346533562,-0.826348883,-1.356128315,0.999968765,0.999993293,0.999921572
MUM1L1,0,0,0,1,1,1
MUPP,0,0,0,1,1,1
MUS81,-0.5247839,-0.4659238,0.1265023,0.9999688,0.9999933,0.9999216
MUSK,0,-1.844122363,0,1,0.999993293,1
MUSTN1,0,0,0,1,1,1
MUT,0.207883034,-0.094211418,-0.139983208,0.999968765,0.999993293,0.999921572
MUTYH,-0.391674094,-0.203571763,0.527738896,0.999968765,0.999993293,0.999921572
MVB12A,-0.31374896,-0.274264969,0.354587528,0.999968765,0.999993293,0.999921572
MVB12B,-2.807997404,4.11415617,-0.752901735,0.591034499,0.609684474,0.999921572
MVD,-0.258533438,-0.69365795,-0.102880769,0.999968765,0.259447756,0.999921572
MVK,-0.198539,-0.0930583,0.2819994,0.9999688,0.9999933,0.9999216
MVP,-1.001259531,-0.198617001,1.591026582,0.999968765,0.999993293,0.875710405
MX1,-1.4893749,-0.6243136,0.226055,0.5533047,0.9999933,0.9999216
MX2,-0.8603069,-3.128048,4.254123,0.9999688,0.9999933,0.9435463
MXD1,-0.198729173,0.320472866,0.472329491,0.999968765,0.960796516,0.999921572
MXD3,-0.740812208,-0.637859089,0.120443225,0.854457654,0.706660101,0.999921572
MXD4,0.031274334,-0.489886636,-0.094031035,0.999968765,0.884031843,0.999921572
MXI1,-0.1054893,0.0979519,0.34988935,0.9999688,0.9999933,0.9999216
MXRA5,0,0,0,1,1,1
MXRA5Y,0,0,0,1,1,1
MXRA7,-3.148860977,1.024199826,2.139660855,0.815626792,0.999993293,0.977421357
MXRA8,-1.673879,0.9040857,1.8959088,0.9999688,0.9999933,0.9999216
MYADM,-0.701827732,-0.763893164,-0.426443058,0.002300791,0.087559072,0.999921572
MYADML,0,0,0,1,1,1
MYADML2,0,0,0,1,1,1
MYB,-0.23470559,0.0108548,-0.4416099,0.9999688,0.9999933,0.9999216
MYB-AS1,0,0,0,1,1,1
MYBBP1A,0.0190783,0.098962,-0.2030829,0.9999688,0.9999933,0.9999216
MYBL1,0.196251269,0.177657065,-0.441404741,0.999968765,0.999993293,0.999921572
MYBL2,0.245827164,0.299600304,0.191311903,0.999968765,0.999993293,0.999921572
MYBPC1,0,0,0,1,1,1
MYBPC2,0,0,0,1,1,1
MYBPC3,1.493755,0,0,0.9999688,1,1
MYBPH,0,0,0,1,1,1
MYBPHL,0,0,0,1,1,1
MYC,0.14001831,0.098041755,-0.054510492,0.999968765,0.999993293,0.999921572
MYCBP,0.154684258,0.401031244,0.041805134,0.999968765,0.996653521,0.999921572
MYCBP2,-0.291301191,-0.1172078,0.1423264,0.9999688,0.9999933,0.9999216
MYCBP2-AS1,0,0,0,1,1,1
MYCBP2-AS2,0,0,0,1,1,1
MYCBPAP,-2.3741146,0,0,0.9999688,1,1
MYCL,-0.677714539,-1.092369333,-1.745327029,0.999968765,0.999993293,0.999921572
MYCLP1,0,0,0,1,1,1
MYCLP2,0,0,0,1,1,1
MYCN,0,0,0,1,1,1
MYCNOS,0,0,0,1,1,1
MYCNUT,0,0,0,1,1,1
MYCT1,0,0,0,1,1,1
MYD88,-0.227328,-0.2130546,-0.1917611,0.9999688,0.9999933,0.9999216
MYDGF,-0.245427836,-0.356056077,-0.615376866,0.999968765,0.703413339,0.999921572
MYEF2,11.054342,0,0,0.9999688,1,1
MYEOV,2.652998203,0.830834294,0.942596392,0.999968765,0.999993293,0.999921572
MYF5,0,0,0,1,1,1
MYF6,0,0,0,1,1,1
MYH1,0,0,0,1,1,1
MYH10,-0.35339782,0.858288081,0.296631101,0.999968765,0.37379632,0.999921572
MYH11,1.521420004,-7.708231869,-1.584506037,0.999968765,0.999993293,0.999921572
MYH11,0,0,0,1,1,1
MYH13,0,0,0,1,1,1
MYH14,-2.054070517,0,0,0.999968765,1,1
MYH15,0,0,0,1,1,1
MYH16,-6.406332,0,0,0.9999688,1,1
MYH2,0,0,0,1,1,1
MYH3,-9.447973571,0,0,0.999968765,1,1
MYH4,0,0,0,1,1,1
MYH6,0,0,0,1,1,1
MYH7,0,0,0,1,1,1
MYH7B,3.767801658,0,0,0.958741454,1,1
MYH8,0,0,0,1,1,1
MYH9,0.034379924,-0.170243384,-0.426925453,0.999968765,0.999993293,0.999921572
MYHAS,0,0,0,1,1,1
MYL1,0,0,0,1,1,1
MYL10,-2.051072354,1.867001489,0,0.999968765,0.999993293,1
MYL12A,0.063989174,-0.056639739,0.365186339,0.999968765,0.999993293,0.999921572
MYL12AP1,0,0,0,1,1,1
MYL12B,0.185936367,0.390400988,0.086834967,0.999968765,0.693858029,0.999921572
MYL12BP1,0,0,0,1,1,1
MYL12BP2,0,0,0,1,1,1
MYL2,0,0,0,1,1,1
MYL3,0,0,0,1,1,1
MYL4,-0.411660493,0,0,0.999968765,1,1
MYL5,0.0694386,-0.14833092,0.7825031,0.9999688,0.9999933,0.9999216
MYL6,-0.052730273,-0.217710133,-0.264206534,0.999968765,0.999993293,0.999921572
MYL6B,0.237624636,0.577058715,0.563762005,0.999968765,0.876458085,0.999921572
MYL6BP1,0,0,0,1,1,1
MYL6P1,-5.117009237,0,0,0.999968765,1,1
MYL6P2,0,0,0,1,1,1
MYL6P3,0,0,0,1,1,1
MYL6P4,0,0,0,1,1,1
MYL6P5,0,0,0,1,1,1
MYL6P5,0,0,0,1,1,1
MYL7,0,0,0,1,1,1
MYL8P,0,0,0,1,1,1
MYL8P,0,0,0,1,1,1
MYL8P,0,0,0,1,1,1
MYL8P,0,0,0,1,1,1
MYL8P,0,0,0,1,1,1
MYL9,-0.39589832,-0.4267771,-0.5702199,0.9999688,0.5539282,0.9999216
MYLIP,-0.3234271,-0.1447502,-0.0149229,0.9999688,0.9999933,0.9999216
MYLK,-0.803188,-0.788039,0.091143,0.9999688,0.5809898,0.9999216
MYLK2,1.1262347,0.444156,1.1953626,0.9999688,0.9999933,0.9999216
MYLK3,0.18584,-0.064911,-0.3631863,0.9999688,0.9999933,0.9999216
MYLK4,0,0,0,1,1,1
MYLK-AS1,-0.4489833,-0.4630619,-0.7380262,0.9999688,0.9999933,0.9999216
MYLK-AS2,0,0,0,1,1,1
MYLKP1,0,0,0,1,1,1
MYLPF,-0.797588015,-1.254907659,-0.515962843,0.999968765,0.999993293,0.999921572
MYNN,0.45923301,0.3661768,0.045543,0.9999688,0.9999933,0.9999216
MYO10,-0.2104519,-0.2904483,-0.153071,0.9999688,0.9741933,0.9999216
MYO15A,-1.969077,-7.648601,0,0.9999688,0.9999933,1
MYO15B,0.430398857,1.23295619,3.130753618,0.999968765,0.792829421,0.815603047
MYO16,-1.059812765,0.417916887,0.804558156,0.999968765,0.999993293,0.999921572
MYO16,0,0,0,1,1,1
MYO16-AS1,0.051734762,0.435292439,0.166418966,0.999968765,0.999993293,0.999921572
MYO16-AS2,0,0,0,1,1,1
MYO18A,0.18069991,0.079111473,0.445940288,0.999968765,0.999993293,0.999921572
MYO18B,0,0,0,1,1,1
MYO19,-0.124791741,-0.380957028,-0.373901089,0.999968765,0.923438283,0.999921572
MYO19,0,0,0,1,1,1
MYO1A,0,0,0,1,1,1
MYO1B,-0.7102165,-0.468902,-0.840855,0.3575647,0.9999933,0.9999216
MYO1C,-0.252626053,-0.182964131,-0.470081703,0.628659662,0.999993293,0.999921572
MYO1D,7.398502315,6.233831631,3.778285355,0.999968765,0.572615228,0.999921572
MYO1E,0.07080922,0.045680926,0.116847711,0.999968765,0.999993293,0.999921572
MYO1F,0.799033329,0.0114069,3.495580441,0.999968765,0.999993293,0.840889628
MYO1G,-0.763371326,-0.525396449,-1.232083201,0.999968765,0.999993293,0.999921572
MYO1H,0,0,0,1,1,1
MYO3A,0,0,0,1,1,1
MYO3B,-0.413131504,0,0,0.999968765,1,1
MYO5A,0.60017292,-0.491378384,0.3394328,0.4682855,0.9999933,0.9999216
MYO5B,0.46372477,4.13788003,0.009223307,0.999968765,0.31128588,0.999921572
MYO5BP1,0,0,0,1,1,1
MYO5BP2,0,0,0,1,1,1
MYO5BP3,0,0,0,1,1,1
MYO5C,-0.2933455,-0.2495114,0.2917077,0.9999688,0.9999933,0.9999216
MYO6,0.077211002,-0.145675565,0.915154457,0.999968765,0.999993293,0.999921572
MYO7A,0.27002,0.56875,0.33447,0.9999688,0.9999933,0.9999216
MYO7B,0,0,0,1,1,1
MYO9A,0.590717176,0.343189707,-0.839659087,0.602532265,0.999993293,0.537025048
MYO9B,-0.604551376,0.381064036,0.089683784,0.999968765,0.999993293,0.999921572
MYOC,0,0,0,1,1,1
MYOCD,-0.142896786,-0.015414987,1.250742119,0.999968765,0.999993293,0.435628478
MYOCOS,0,0,0,1,1,1
MYOD1,0,0,0,1,1,1
MYOF,0.092037821,-0.08060596,0.012277988,0.999968765,0.999993293,0.999921572
MYOG,0,0,0,1,1,1
MYOM1,4.91360609,1.889448822,2.241167402,0.656732709,0.999993293,0.880460548
MYOM2,0,0,0,1,1,1
MYOM2,0,0,0,1,1,1
MYOM3,1.082066,-0.009744,0.169357,0.9999688,0.9999933,0.9999216
MYOSLID,0,-1.844723607,0,1,0.999993293,1
MYOT,0,0,0,1,1,1
MYOZ1,0,0,0,1,1,1
MYOZ2,0,0,0,1,1,1
MYOZ3,-8.29861,0,0,0.9999688,1,1
MYPN,0.334858596,0.386276891,-0.540404825,0.999968765,0.999993293,0.999921572
MYPOP,-0.250821955,0.143329111,0.560273174,0.999968765,0.999993293,0.999921572
MYRF,-2.537607,-0.12828172,-3.095553,0.9618896,0.9999933,0.9999216
MYRFL,0,0,0,1,1,1
MYRIP,0.436877755,-0.101262403,0.826035884,0.999968765,0.999993293,0.999921572
MYSM1,-0.06666574,-0.403001586,1.393657056,0.999968765,0.999993293,0.707331952
MYT1,0,0,0,1,1,1
MYT1,0,0,0,1,1,1
MYT1L,10.5396937,-1.513470694,4.230917001,0.000514973,0.999993293,0.999921572
MYT1L-AS1,0,0,0,1,1,1
MYZAP,-1.3128528,-3.776099,-8.328928,0.9999688,0.9999933,0.9999216
MZB1,0,-1.61466606,0,1,0.999993293,1
MZF1,-0.6751688,-0.8324106,-0.0776317,0.9734947,0.777207,0.9999216
MZF1-AS1,1.5577963,-0.7485375,0.392251,0.9999688,0.9999933,0.9999216
MZT1,0.781876192,0.292013292,-0.103262596,0.839667441,0.999993293,0.999921572
MZT1P1,0,0,0,1,1,1
MZT1P2,0,0,0,1,1,1
MZT2A,0.073989396,1.635985391,-0.330235826,0.999968765,0.775620902,0.999921572
MZT2B,0.104054103,-0.417280089,-0.234521767,0.999968765,0.983754654,0.999921572
N4BP1,0.00241873,0.401280296,0.331125423,0.999968765,0.999993293,0.999921572
N4BP2,0.356208037,-0.265878438,-0.757446856,0.999968765,0.999993293,0.999921572
N4BP2L1,0,0,0,1,1,1
N4BP2L2,0.310859165,1.361980751,1.182765022,0.999968765,0.518211889,0.763522185
N4BP2L2-IT2,0,0,0,1,1,1
N4BP3,0.8131307,-0.8510325,1.7335221,0.9999688,0.9999933,0.9999216
N6AMT1,0.219610912,-0.337004874,0.007311863,0.999968765,0.999993293,0.999921572
NAA10,-0.017943584,-0.604777504,-0.017955978,0.999968765,0.617725911,0.999921572
NAA11,-4.3046612,-0.351289,0,0.9999688,0.9999933,1
NAA15,0.90512066,0.187197186,-0.437063526,0.994978356,0.999993293,0.999921572
NAA16,0.484279753,0.001733673,-0.082940499,0.999968765,0.999993293,0.999921572
NAA20,0.202807869,-0.427273888,-0.195142558,0.999968765,0.999993293,0.999921572
NAA25,-0.038876431,-0.745390299,-0.559485179,0.999968765,0.225854606,0.999921572
NAA30,0.323072332,0.03909189,-0.552274168,0.999968765,0.999993293,0.999921572
NAA35,0.1415183,-0.1158166,-0.2918909,0.9999688,0.9999933,0.9999216
NAA38,-0.566123488,-0.917305694,-0.918960299,0.640978626,0.119235648,0.848274814
NAA40,0.3739938,0.099799,-0.4707867,0.9999688,0.9999933,0.9999216
NAA50,-0.127359654,-0.11051506,-0.374315431,0.999968765,0.999993293,0.999921572
NAA60,-0.13202318,-0.1881899,0.022377126,0.9999688,0.9999933,0.9999216
NAAA,-0.1220514,-0.3433275,-0.4201266,0.9999688,0.9999933,0.9999216
NAALAD2,0,0,0,1,1,1
NAALADL1,0,0,0,1,1,1
NAALADL2,4.244847786,2.244841455,0.291487145,0.813652419,0.999993293,0.999921572
NAALADL2-AS1,0,0,0,1,1,1
NAALADL2-AS2,0,0,0,1,1,1
NAALADL2-AS3,0,0,0,1,1,1
NAB1,0.237265358,0.739354856,0.649986299,0.999968765,0.516573204,0.999921572
NAB2,0.0238048,-0.6939615,0.0508794,0.9999688,0.7811239,0.9999216
NABP1,0.5538373,0.283498,1.926316,0.9999688,0.9999933,0.9368745
NABP2,-0.1546863,-0.2044388,-0.2781771,0.9999688,0.9999933,0.9999216
NACA,0.354237,2.9366232,2.74701172,0.9999688,0.2427584,0.3775144
NACA2,0,0,0,1,1,1
NACA3P,0.68532129,1.084578002,-0.235028458,0.999968765,0.879703406,0.999921572
NACAD,-1.074034133,-1.118773272,1.394182334,0.999968765,0.999993293,0.999921572
NACAP1,0,0,0,1,1,1
NACAP2,0,0,0,1,1,1
NACAP3,0,0,0,1,1,1
NACAP5,0,0,0,1,1,1
NACAP6,0,0,0,1,1,1
NACAP7,0,0,0,1,1,1
NACC1,-0.361155826,-0.87213008,-0.894757963,0.999968765,0.016324508,0.880460548
NACC2,0.28351531,0.53213206,0.448438997,0.999968765,0.999993293,0.999921572
NADK,-0.269681241,-0.502304641,-0.401261192,0.999968765,0.720951187,0.999921572
NADK2,0.1491563,-0.052629157,-0.077543094,0.999968765,0.999993293,0.999921572
NADK2-AS1,0,0,0,1,1,1
NADSYN1,0.328882,0.5753984,-0.496979996,0.9999688,0.9999933,0.9999216
NAE1,0.272523479,-0.360036206,-0.295164751,0.999968765,0.999993293,0.999921572
NAF1,0.097977966,0.005684605,-0.193279145,0.999968765,0.999993293,0.999921572
NAGA,-0.177038562,0.30849199,0.3321703,0.9999688,0.9999933,0.9999216
NAGK,-0.123910632,0.033725496,-0.071279571,0.999968765,0.999993293,0.999921572
NAGLU,-0.204629916,0.055492652,-0.1803214,0.999968765,0.999993293,0.999921572
NAGPA,0.15181,-0.0439366,-0.240989,0.9999688,0.9999933,0.9999216
NAGPA-AS1,0,0,0,1,1,1
NAGS,-0.439016508,-0.06971408,-0.5757847,0.9999688,0.9999933,0.9999216
NAIF1,1.458372156,-0.321130952,-0.528415712,0.821868771,0.999993293,0.999921572
NAIP,0,0,0,1,1,1
NAIP,0,0,0,1,1,1
NAIP,0,0,0,1,1,1
NALCN,-0.127552907,-0.221968552,-1.017506749,0.999968765,0.999993293,0.999921572
NALCN-AS1,0,0,0,1,1,1
NALCN-AS1,0,0,0,1,1,1
NALT1,-0.23263797,-1.489823605,-1.612626494,0.999968765,0.999993293,0.999921572
NAMA,0,0,0,1,1,1
NAMPT,0.523917,-1.354039,0.73147865,0.9999688,0.00000124,0.8918528
NAMPTP1,-0.08771433,1.172437698,0.891798808,0.999968765,0.999993293,0.999921572
NAMPTP2,0,0,0,1,1,1
NAMPTP3,0,0,0,1,1,1
NANOG,-0.10209811,0,0,0.999968765,1,1
NANOGNB,0,0,0,1,1,1
NANOGNBP1,0,0,0,1,1,1
NANOGNBP2,0,0,0,1,1,1
NANOGP1,0,0,0,1,1,1
NANOGP10,0,0,0,1,1,1
NANOGP2,0,0,0,1,1,1
NANOGP3,0,0,0,1,1,1
NANOGP4,0,0,0,1,1,1
NANOGP5,0,0,0,1,1,1
NANOGP6,0,0,0,1,1,1
NANOGP7,0,0,0,1,1,1
NANOGP7,0,0,0,1,1,1
NANOGP8,0,0,0,1,1,1
NANOGP9,0,0,0,1,1,1
NANOS1,0.520925,-1.354205,-0.430442,0.9999688,0.916523,0.9999216
NANOS2,0,0,0,1,1,1
NANOS3,0,-1.924541425,1.200159049,1,0.999993293,0.999921572
NANP,-0.098622718,0.195703972,-0.244531328,0.999968765,0.999993293,0.999921572
NANS,-0.031045264,0.013609736,0.142220344,0.999968765,0.999993293,0.999921572
NAP1L1,1.043928,0.8165434,0.455017,0.0000176,0.2866146,0.9999216
NAP1L1P1,0.5494466,2.7750051,0.4749087,0.9999688,0.783309,0.9999216
NAP1L1P2,0,0,0,1,1,1
NAP1L1P3,2.3822024,0,0,0.9999688,1,1
NAP1L2,0,0,0,1,1,1
NAP1L3,0,0,0,1,1,1
NAP1L4,-0.117143323,-0.724051664,-0.647254955,0.999968765,0.507678056,0.968598797
NAP1L4,0,0,0,1,1,1
NAP1L4P1,0,0,0,1,1,1
NAP1L4P2,0,0,0,1,1,1
NAP1L4P3,0,0,0,1,1,1
NAP1L5,0.759049483,1.039875713,1.575723817,0.939231812,0.822305862,0.729146168
NAP1L6,0,0,0,1,1,1
NAPA,-0.056045424,-0.476737805,-0.315115685,0.999968765,0.58688691,0.999921572
NAPA-AS1,2.173612269,-0.012067407,2.301941492,0.999968765,0.999993293,0.999921572
NAPB,0.060163959,0.365943379,-0.480193534,0.999968765,0.999993293,0.999921572
NAPEPLD,0.845101,-0.136101,0.945061,0.7369211,0.9999933,0.9999216
NAPEPLD,0,0,0,1,1,1
NAPG,0.069692002,0.300124097,-0.033263462,0.999968765,0.999993293,0.999921572
NAPGP1,0,0,0,1,1,1
NAPRT,-0.00999691,0.06930817,0.2092459,0.9999688,0.9999933,0.9999216
NAPRT,0,0,0,1,1,1
NAPSA,0,0,0,1,1,1
NAPSB,0,0,0,1,1,1
NARF,0.030224682,0.639683187,-0.082847214,0.999968765,0.333021803,0.999921572
NARF-IT1,0,0,0,1,1,1
NARFL,0.283093954,-0.94658595,-0.523110534,0.999968765,0.657173764,0.999921572
NARS,0.14804,0.127511,0.165267,0.9999688,0.9999933,0.9999216
NARS2,0.1950886,-0.1656837,-0.3454817,0.9999688,0.9999933,0.9999216
NARSP2,0,0,0,1,1,1
NASP,-0.18833218,0.4777775,0.05581807,0.9999688,0.9737025,0.9999216
NAT1,-0.256355532,0.118284038,-0.463967064,0.999968765,0.999993293,0.999921572
NAT10,0.211598822,-0.08412623,0.314731141,0.999968765,0.999993293,0.999921572
NAT14,-0.0341524,-0.0994327,0.3221213,0.9999688,0.9999933,0.9999216
NAT16,0,0,2.784281483,1,1,0.999921572
NAT2,0,0,0,1,1,1
NAT6,-0.440849122,-0.156142505,-0.224706429,0.999968765,0.999993293,0.999921572
NAT8,0,0,0,1,1,1
NAT8B,0,0,0,1,1,1
NAT8L,0.057394591,0.156710905,0.217816029,0.999968765,0.999993293,0.999921572
NAT9,-0.132085809,-0.03374196,0.2254285,0.9999688,0.9999933,0.9999216
NATD1,0.413001453,0.619633223,0.634334347,0.999968765,0.999993293,0.999921572
NATP,0,0,0,1,1,1
NAV1,2.5367932,0.0652062,0.400984,0.9999688,0.9999933,0.9999216
NAV2,0.1155878,0.0792932,-0.336678002,0.9999688,0.9999933,0.9999216
NAV2-AS1,0,0,0,1,1,1
NAV2-AS2,0,0,0,1,1,1
NAV2-AS3,0,0,0,1,1,1
NAV2-AS4,0,0,0,1,1,1
NAV2-AS5,0,0,0,1,1,1
NAV2-IT1,0,0,0,1,1,1
NAV3,-0.740657563,-0.542661638,1.368393325,0.999968765,0.999993293,0.999921572
NAXD,-0.121447061,-0.34804245,-0.143306528,0.999968765,0.999993293,0.999921572
NAXE,-0.069533433,-0.345885584,-0.240407208,0.999968765,0.898489988,0.999921572
NBAS,-0.2498549,-0.389651409,0.768163045,0.999968765,0.999993293,0.999921572
NBAT1,0,0,0,1,1,1
NBDY,0.395149767,0.089219209,0.145843902,0.999968765,0.999993293,0.999921572
NBEA,0.573018638,0.689589548,-0.591995021,0.999968765,0.973702487,0.999921572
NBEAL1,1.309509533,-0.307688682,-1.727201605,0.999968765,0.999993293,0.156221491
NBEAL2,-0.345885378,-0.287527127,0.319899807,0.999968765,0.999993293,0.999921572
NBEAP1,0,0,0,1,1,1
NBEAP3,0,0,0,1,1,1
NBL1,-0.373578789,-0.187072568,0.900566724,0.999968765,0.999993293,0.962374459
NBN,0.8666988,1.0405965,0.532368,0.5281076,0.009518566,0.9999216
NBPF1,-0.420907,0.2191373,1.50707745,0.9999688,0.9999933,0.9457658
NBPF10,11.094515,0,0,0.9999688,1,1
NBPF11,0,0.671812,3.771295,1,0.9999933,0.9999216
NBPF12,-2.945236,0,7.89642,0.9999688,1,0.9999216
NBPF13P,0,0,0,1,1,1
NBPF14,1.663179,1.390265,-0.881465,0.9839744,0.9635763,0.9999216
NBPF15,0.322616059,2.528720353,0.055753218,0.999968765,0.398336091,0.999921572
NBPF17P,0,0,0,1,1,1
NBPF19,-1.327045593,0.532392698,1.053231129,0.999968765,0.999993293,0.999921572
NBPF20,-8.123531945,0.493763386,0,0.999968765,0.999993293,1
NBPF21P,0,0,0,1,1,1
NBPF22P,0,0,0,1,1,1
NBPF25P,-4.977728702,0,9.966710678,0.999968765,1,0.999921572
NBPF26,0.987889,0,0.826236,0.9999688,1,0.9999216
NBPF2P,0,0,0,1,1,1
NBPF3,-0.141352,-0.918036,1.549534,0.9999688,0.9999933,0.815603
NBPF4,0,0,0,1,1,1
NBPF5P,0,0,0,1,1,1
NBPF6,0,0,0,1,1,1
NBPF7,0,0,0,1,1,1
NBPF8,0.508462,-1.217281,-2.457192,0.9999688,0.9999933,0.9999216
NBPF9,3.176293219,-2.595745482,2.344289674,0.882944465,0.705705967,0.996490038
NBR1,0.532923,-0.3772993,0.3444269,0.9999688,0.9999933,0.9999216
NBR2,-0.358246,0.6853338,-0.927521,0.9999688,0.9999933,0.9999216
NCALD,-2.4367043,2.6766506,-2.644034,0.9999688,0.8194341,0.8140623
NCAM1,0,0,0,1,1,1
NCAM1-AS1,0,0,0,1,1,1
NCAM2,0.048546685,0.420475177,-0.657614213,0.999968765,0.999993293,0.999921572
NCAN,0,-7.88055945,0,1,0.999993293,1
NCAPD2,-0.014009875,0.15672104,-0.111993644,0.999968765,0.999993293,0.999921572
NCAPD2P1,0,0,0,1,1,1
NCAPD3,0.554904,0.286487,-0.452442,0.6228344,0.9999933,0.9918819
NCAPG,0.189466381,-0.074007022,0.03709919,0.999968765,0.999993293,0.999921572
NCAPG2,0.5691957,0.1008769,-0.0293615,0.9999688,0.9999933,0.9999216
NCAPGP1,0,0,0,1,1,1
NCAPGP2,0,0,0,1,1,1
NCAPH,-0.059368803,0.005017796,0.077910098,0.999968765,0.999993293,0.999921572
NCAPH2,-0.1703992,-0.33369829,-0.2443875,0.9999688,0.9999933,0.9999216
NCBP1,0.308609387,0.37631858,-0.253328672,0.999968765,0.999993293,0.999921572
NCBP2,0.271206564,-0.197276363,0.098466461,0.999968765,0.999993293,0.999921572
NCBP2-AS1,0,0,0,1,1,1
NCBP2-AS2,-0.181351176,-0.44487158,-0.374258619,0.999968765,0.999993293,0.999921572
NCBP2L,0,0,0,1,1,1
NCBP3,0.2214443,0.3835855,-0.7787936,0.9999688,0.9997471,0.9999216
NCCRP1,2.847103284,3.27312085,1.816230376,0.999968765,0.999993293,0.999921572
NCDN,-0.338243626,-0.475329385,-0.113829771,0.999968765,0.822305862,0.999921572
NCEH1,-0.142207658,-0.136889018,0.042847922,0.999968765,0.999993293,0.999921572
NCF1,-2.0275687,0,0,0.9999688,1,1
NCF1B,0,0,0,1,1,1
NCF1C,0,0,0,1,1,1
NCF2,0.167917565,0.38575771,-0.836593459,0.999968765,0.999993293,0.999921572
NCF4,0,0,0,1,1,1
NCF4,0,0,0,1,1,1
NCF4-AS1,0,0,0,1,1,1
NCF4-AS1,0,0,0,1,1,1
NCK1,0.47093651,0.224500341,0.403757982,0.967425601,0.999993293,0.999921572
NCK1-AS1,-0.034281751,-0.398665475,0.329129154,0.999968765,0.999993293,0.999921572
NCK2,-0.114125036,-0.768918105,0.044461483,0.999968765,0.927005759,0.999921572
NCKAP1,0.239875492,0.512109013,0.630282041,0.91607804,0.701847336,0.999921572
NCKAP1L,1.0551089,0,-5.0509475,0.9999688,1,0.9999216
NCKAP5,-2.042811303,-0.186718003,1.160531932,0.030415903,0.999993293,0.999921572
NCKAP5-IT1,0,0,0,1,1,1
NCKAP5L,-0.229783413,-1.106867497,0.436752857,0.999968765,0.769759981,0.999921572
NCKIPSD,-0.1159922,-0.110469867,-0.030621941,0.999968765,0.999993293,0.999921572
NCL,0.330388048,0.256997411,0.206236052,0.999968765,0.999993293,0.999921572
NCLN,-0.330542158,-0.459543242,-0.149783063,0.999968765,0.565940132,0.999921572
NCLP1,2.335088538,0,0,0.999968765,1,1
NCLP2,0,0,0,1,1,1
NCMAP,9.307563,0,0,0.9999688,1,1
NCOA1,-0.422277876,0.102870772,0.40161311,0.999968765,0.999993293,0.999921572
NCOA2,0.32113433,0.08387309,0.050393205,0.999968765,0.999993293,0.999921572
NCOA3,-0.095757105,-0.034353852,-0.13753678,0.999968765,0.999993293,0.999921572
NCOA4,1.117032679,1.785384677,2.821618202,0.000234171,0.043446713,0.069653602
NCOA4P2,0,0,0,1,1,1
NCOA4P3,0,0,0,1,1,1
NCOA4P4,0,0,0,1,1,1
NCOA5,-0.105587183,-0.237450069,-0.686996558,0.999968765,0.999993293,0.982020138
NCOA6,0.31535665,0.849341551,0.883989439,0.999968765,0.706306973,0.999921572
NCOA7,0.0271012,-0.1145024,-0.0300921,0.9999688,0.9999933,0.9999216
NCOA7-AS1,0,0,0,1,1,1
NCOR1,0.105736,0.2124482,-0.4373306,0.9999688,0.9999933,0.9999216
NCOR1P1,0,0,0,1,1,1
NCOR1P3,0,0,0,1,1,1
NCOR2,-0.2136354,-0.5838384,-0.5245473,0.9999688,0.738461,0.9999216
NCR1,0,-6.582169,0,1,0.9999933,1
NCR1,0,0,0,1,1,1
NCR1,0,0,0,1,1,1
NCR1,0,0,0,1,1,1
NCR1,0,0,0,1,1,1
NCR1,0,0,0,1,1,1
NCR1,0,0,0,1,1,1
NCR1,0,0,0,1,1,1
NCR1,0,0,0,1,1,1
NCR1,0,0,0,1,1,1
NCR1,0,0,0,1,1,1
NCR1,0,0,0,1,1,1
NCR1,0,0,0,1,1,1
